,index,token,lemma,pos,tag,dep_rel,dep_head
512,A2.2,and,and,CCONJ,CC,cc,35
513,A2.2,already,already,ADV,RB,advmod,balding
514,A2.2,balding,balding,ADJ,JJ,conj,35
515,A2.2,.,.,PUNCT,.,punct,stares
516,A2.3,His,-PRON-,DET,PRP$,poss,face
517,A2.3,face,face,NOUN,NN,nsubj,is
518,A2.3,is,be,AUX,VBZ,ROOT,is
519,A2.3,liquor,liquor,NOUN,NN,npadvmod,flushed
520,A2.3,-,-,PUNCT,HYPH,punct,flushed
521,A2.3,flushed,flush,VERB,VBN,acomp,is
522,A2.3,as,as,SCONJ,IN,mark,bends
523,A2.3,he,-PRON-,PRON,PRP,nsubj,bends
524,A2.3,bends,bend,VERB,VBZ,advcl,flushed
525,A2.3,over,over,ADP,RP,prt,bends
526,A2.3,a,a,DET,DT,det,boy
527,A2.3,4-month,4-month,ADJ,JJ,advmod,old
528,A2.3,-,-,PUNCT,HYPH,punct,old
529,A2.3,old,old,ADJ,JJ,amod,boy
530,A2.3,baby,baby,NOUN,NN,compound,boy
531,A2.3,-,-,PUNCT,HYPH,punct,boy
532,A2.3,boy,boy,NOUN,NN,dobj,bends
533,A2.3,.,.,PUNCT,.,punct,is
534,A2.4,Son,Son,PROPN,NNP,ROOT,Son
535,A2.4,of,of,ADP,IN,prep,Son
536,A2.4,friends,friend,NOUN,NNS,pobj,of
537,A2.4,.,.,PUNCT,.,punct,Son
538,A2.5,His,-PRON-,DET,PRP$,poss,friends
539,A2.5,friends,friend,NOUN,NNS,ROOT,friends
540,A2.5,",",",",PUNCT,",",punct,friends
541,A2.5,not,not,PART,RB,neg,friends
542,A2.5,hers,hers,DET,PRP$,appos,friends
543,A2.5,.,.,PUNCT,.,punct,friends
544,A2.6,He,-PRON-,PRON,PRP,nsubj,asks
545,A2.6,asks,ask,VERB,VBZ,ROOT,asks
546,A2.6,to,to,PART,TO,aux,hold
547,A2.6,hold,hold,VERB,VB,xcomp,asks
548,A2.6,the,the,DET,DT,det,boy
549,A2.6,boy,boy,NOUN,NN,dobj,hold
550,A2.6,",",",",PUNCT,",",punct,asks
551,A2.6,and,and,CCONJ,CC,cc,asks
552,A2.6,Clara,Clara,PROPN,NNP,poss,eyes
553,A2.6,'s,'s,PART,POS,case,Clara
554,A2.6,eyes,eye,NOUN,NNS,nsubj,melt
555,A2.6,melt,melt,VERB,VBP,conj,asks
556,A2.6,.,.,PUNCT,.,punct,asks
557,A2.7,In,in,ADP,IN,prep,be
558,A2.7,an,an,DET,DT,det,universe
559,A2.7,alternate,alternate,ADJ,JJ,amod,universe
560,A2.7,universe,universe,NOUN,NN,pobj,In
561,A2.7,this,this,DET,DT,det,boy
562,A2.7,boy,boy,NOUN,NN,nsubj,be
563,A2.7,would,would,VERB,MD,aux,be
564,A2.7,be,be,AUX,VB,ROOT,be
565,A2.7,theirs,-PRON-,PRON,PRP,attr,be
566,A2.7,.,.,PUNCT,.,punct,be
567,A2.8,Gary,Gary,PROPN,NNP,npadvmod,starts
568,A2.8,'s,'s,PART,POS,case,Gary
569,A2.8,awkward,awkward,ADJ,JJ,amod,Gary
570,A2.8,",",",",PUNCT,",",punct,starts
571,A2.8,the,the,DET,DT,det,baby
572,A2.8,baby,baby,NOUN,NN,nsubj,starts
573,A2.8,starts,start,VERB,VBZ,ROOT,starts
574,A2.8,crying,cry,VERB,VBG,xcomp,starts
575,A2.8,and,and,CCONJ,CC,cc,starts
576,A2.8,everyone,everyone,PRON,NN,nsubj,"laughs:""You're"
577,A2.8,"laughs:""You're","laughs:""You're",VERB,VBZ,conj,starts
578,A2.8,not,not,PART,RB,neg,"laughs:""You're"
579,A2.8,daddy,daddy,NOUN,NN,compound,material
580,A2.8,material,material,NOUN,NN,ROOT,material
581,A2.8,",",",",PUNCT,",",punct,material
582,A2.8,man,man,NOUN,NN,appos,material
583,A2.8,...,...,PUNCT,:,punct,material
584,A2.8,"""","""",PUNCT,'',punct,material
585,A2.9,Clara,Clara,PROPN,NNP,nsubj,see
586,A2.9,can,can,VERB,MD,aux,see
587,A2.9,see,see,VERB,VB,ccomp,red
588,A2.9,the,the,DET,DT,det,back
589,A2.9,back,back,NOUN,NN,dobj,see
590,A2.9,of,of,ADP,IN,prep,back
591,A2.9,Gary,Gary,PROPN,NNP,poss,neck
592,A2.9,'s,'s,PART,POS,case,Gary
593,A2.9,neck,neck,NOUN,NN,pobj,of
594,A2.9,;,;,PUNCT,:,punct,see
595,A2.9,all,all,DET,DT,nsubj,red
596,A2.9,red,red,ADJ,JJ,ROOT,red
597,A2.9,...,...,PUNCT,:,punct,red
598,A2.9,Embarrassed,embarrassed,ADJ,JJ,advcl,red
599,A2.9,",",",",PUNCT,",",punct,Embarrassed
600,A2.9,but,but,CCONJ,CC,cc,Embarrassed
601,A2.9,hiding,hide,VERB,VBG,conj,Embarrassed
602,A2.9,it,-PRON-,PRON,PRP,dobj,hiding
603,A2.9,.,.,PUNCT,.,punct,red
604,A2.10,She,-PRON-,PRON,PRP,nsubj,knows
605,A2.10,knows,know,VERB,VBZ,ROOT,knows
606,A2.10,this,this,DET,DT,det,neck
607,A2.10,neck,neck,NOUN,NN,dobj,knows
608,A2.10,.,.,PUNCT,.,punct,knows
609,A2.11,Has,have,AUX,VBZ,aux,studied
610,A2.11,studied,study,VERB,VBN,ROOT,studied
611,A2.11,it,-PRON-,PRON,PRP,dobj,studied
612,A2.11,each,each,DET,DT,det,night
613,A2.11,night,night,NOUN,NN,npadvmod,studied
614,A2.11,for,for,ADP,IN,prep,studied
615,A2.11,ten,ten,NUM,CD,nummod,years
616,A2.11,years,year,NOUN,NNS,pobj,for
617,A2.11,.,.,PUNCT,.,punct,studied
618,A2.12,And,and,CCONJ,CC,cc,filled
619,A2.12,Clara,Clara,PROPN,NNP,nsubjpass,filled
620,A2.12,is,be,AUX,VBZ,auxpass,filled
621,A2.12,suddenly,suddenly,ADV,RB,advmod,filled
622,A2.12,filled,fill,VERB,VBN,ROOT,filled
623,A2.12,with,with,ADP,IN,prep,filled
624,A2.12,the,the,DET,DT,det,need
625,A2.12,need,need,NOUN,NN,pobj,with
626,A2.12,to,to,PART,TO,aux,protect
627,A2.12,protect,protect,VERB,VB,acl,need
628,A2.12,him,-PRON-,PRON,PRP,dobj,protect
629,A2.12,...,...,PUNCT,.,punct,filled
630,A2.13,She,-PRON-,PRON,PRP,nsubj,puts
631,A2.13,puts,put,VERB,VBZ,ROOT,puts
632,A2.13,her,-PRON-,DET,PRP$,poss,hand
633,A2.13,hand,hand,NOUN,NN,dobj,puts
634,A2.13,on,on,ADP,IN,prep,puts
635,A2.13,the,the,DET,DT,det,small
636,A2.13,small,small,NOUN,NN,pobj,on
637,A2.13,of,of,ADP,IN,prep,small
638,A2.13,his,-PRON-,DET,PRP$,poss,back
639,A2.13,back,back,NOUN,NN,pobj,of
640,A2.13,",",",",PUNCT,",",punct,puts
641,A2.13,hoping,hope,VERB,VBG,advcl,puts
642,A2.13,he,-PRON-,PRON,PRP,nsubj,turn
643,A2.13,'d,'d,VERB,MD,aux,turn
644,A2.13,turn,turn,VERB,VB,ccomp,hoping
645,A2.13,.,.,PUNCT,.,punct,puts
646,A2.14,The,the,DET,DT,det,baby
647,A2.14,baby,baby,NOUN,NN,poss,father
648,A2.14,’s,’s,PART,POS,case,baby
649,A2.14,father,father,NOUN,NN,nsubj,steps
650,A2.14,steps,step,VERB,VBZ,ROOT,steps
651,A2.14,up,up,ADP,RP,prt,steps
652,A2.14,.,.,PUNCT,.,punct,steps
653,A2.15,"""","""",PUNCT,``,punct,is
654,A2.15,So,so,ADV,RB,advmod,is
655,A2.15,",",",",PUNCT,",",punct,is
656,A2.15,is,be,AUX,VBZ,ROOT,is
657,A2.15,it,-PRON-,PRON,PRP,nsubj,is
658,A2.15,time,time,NOUN,NN,attr,is
659,A2.15,to,to,PART,TO,aux,open
660,A2.15,open,open,VERB,VB,relcl,time
661,A2.15,that,that,DET,DT,det,Scotch
662,A2.15,Scotch,Scotch,PROPN,NNP,dobj,open
663,A2.15,?,?,PUNCT,.,punct,is
664,A2.16,Clara,Clara,PROPN,NNP,npadvmod,moving
665,A2.16,",",",",PUNCT,",",punct,moving
666,A2.16,you,-PRON-,PRON,PRP,nsubj,moving
667,A2.16,’re,be,VERB,VBP,aux,moving
668,A2.16,moving,move,VERB,VBG,ROOT,moving
669,A2.16,to,to,ADP,IN,prep,moving
670,A2.16,New,New,PROPN,NNP,compound,York
671,A2.16,York,York,PROPN,NNP,pobj,to
672,A2.16,too,too,ADV,RB,advmod,moving
673,A2.16,?,?,PUNCT,.,punct,moving
674,A2.16,"""","""",PUNCT,'',punct,moving
675,A2.17,Going,go,VERB,VBG,ROOT,Going
676,A2.17,where,where,ADV,WRB,advmod,doing
677,A2.17,--,--,PUNCT,:,punct,doing
678,A2.17,doing,do,VERB,VBG,advcl,Going
679,A2.17,what,what,PRON,WP,dobj,doing
680,A2.17,?,?,PUNCT,.,punct,doing
681,A2.18,Clara,Clara,PROPN,NNP,nsubj,looks
682,A2.18,looks,look,VERB,VBZ,ROOT,looks
683,A2.18,at,at,ADP,IN,prep,looks
684,A2.18,Gary,Gary,PROPN,NNP,pobj,at
685,A2.18,confused,confuse,VERB,VBD,advcl,looks
686,A2.18,and,and,CCONJ,CC,cc,smiles
687,A2.18,he,-PRON-,PRON,PRP,nsubj,smiles
688,A2.18,smiles,smile,VERB,VBZ,ROOT,smiles
689,A2.18,",",",",PUNCT,",",punct,smiles
690,A2.18,past,past,ADP,IN,prep,smiles
691,A2.18,her,-PRON-,PRON,PRP,pobj,past
692,A2.18,--,--,PUNCT,:,punct,smiles
693,A2.18,to,to,ADP,IN,prep,smiles
694,A2.18,the,the,DET,DT,det,crowd
695,A2.18,crowd,crowd,NOUN,NN,pobj,to
696,A2.18,.,.,PUNCT,.,punct,smiles
697,A2.19,He,-PRON-,PRON,PRP,nsubj,basking
698,A2.19,’s,’,VERB,VBZ,aux,basking
699,A2.19,basking,bask,VERB,VBG,ROOT,basking
700,A2.19,in,in,ADP,IN,prep,basking
701,A2.19,the,the,DET,DT,det,glory
702,A2.19,glory,glory,NOUN,NN,pobj,in
703,A2.19,of,of,ADP,IN,prep,glory
704,A2.19,something,something,PRON,NN,pobj,of
705,A2.19,.,.,PUNCT,.,punct,basking
706,A2.20,Tommy,Tommy,PROPN,NNP,nsubj,looks
707,A2.20,",",",",PUNCT,",",punct,Tommy
708,A2.20,the,the,DET,DT,det,baby
709,A2.20,baby,baby,NOUN,NN,poss,father
710,A2.20,'s,'s,PART,POS,case,baby
711,A2.20,father,father,NOUN,NN,appos,Tommy
712,A2.20,",",",",PUNCT,",",punct,looks
713,A2.20,looks,look,VERB,VBZ,ROOT,looks
714,A2.20,at,at,ADP,IN,prep,looks
715,A2.20,Clara,Clara,PROPN,NNP,poss,face
716,A2.20,’s,’s,PART,POS,case,Clara
717,A2.20,face,face,NOUN,NN,pobj,at
718,A2.20,and,and,CCONJ,CC,cc,looks
719,A2.20,takes,take,VERB,VBZ,conj,looks
720,A2.20,a,a,DET,DT,det,step
721,A2.20,step,step,NOUN,NN,dobj,takes
722,A2.20,back,back,ADV,RB,advmod,step
723,A2.20,--,--,PUNCT,.,punct,looks
724,A2.21,"""","""",PUNCT,``,punct,man
725,A2.21,Oh,oh,INTJ,UH,intj,man
726,A2.21,man,man,INTJ,UH,ROOT,man
727,A2.21,...,...,PUNCT,.,punct,man
728,A2.21,Did,do,AUX,VBD,aux,blow
729,A2.21,I,-PRON-,PRON,PRP,nsubj,blow
730,A2.21,blow,blow,VERB,VB,ROOT,blow
731,A2.21,the,the,DET,DT,det,surprise
732,A2.21,surprise,surprise,NOUN,NN,dobj,blow
733,A2.21,?,?,PUNCT,.,punct,blow
734,A2.21,I,-PRON-,PRON,PRP,nsubj,'m
735,A2.21,'m,be,AUX,VBP,ROOT,'m
736,A2.21,so,so,ADV,RB,advmod,sorry
737,A2.21,sorry,sorry,ADJ,JJ,acomp,'m
738,A2.21,…,…,PUNCT,NFP,punct,'m
739,A2.21,"""","""",PUNCT,'',punct,'m
740,B2.1,"""","""",PUNCT,``,punct,are
741,B2.1,You,-PRON-,PRON,PRP,nmod,guys
742,B2.1,guys,guy,NOUN,NNS,nsubj,are
743,B2.1,are,be,AUX,VBP,ROOT,are
744,B2.1,into,into,ADP,IN,prep,are
745,B2.1,bullshit,bullshit,NOUN,NN,compound,drama
746,B2.1,drama,drama,NOUN,NN,pobj,into
747,B2.1,again,again,ADV,RB,advmod,are
748,B2.1,.,.,PUNCT,.,punct,are
749,B2.2,I,-PRON-,PRON,PRP,nsubj,like
750,B2.2,just,just,ADV,RB,advmod,like
751,B2.2,like,like,VERB,VBP,ROOT,like
752,B2.2,to,to,PART,TO,aux,sleep
753,B2.2,sleep,sleep,VERB,VB,xcomp,like
754,B2.2,deeply,deeply,ADV,RB,advmod,sleep
755,B2.2,these,these,DET,DT,det,days
756,B2.2,days,day,NOUN,NNS,npadvmod,sleep
757,B2.2,.,.,PUNCT,.,punct,like
758,B2.2,That,that,DET,DT,nsubj,'s
759,B2.2,'s,be,AUX,VBZ,ROOT,'s
760,B2.2,all,all,DET,DT,attr,'s
761,B2.2,.,.,PUNCT,.,punct,'s
762,B2.2,"""","""",PUNCT,'',punct,'s
763,B2.3,Sasha,Sasha,PROPN,NNP,nsubj,strides
764,B2.3,strides,stride,VERB,VBZ,ROOT,strides
765,B2.3,up,up,ADP,RP,prt,strides
766,B2.3,to,to,ADP,IN,prep,up
767,B2.3,her,-PRON-,DET,PRP$,poss,dad
768,B2.3,dad,dad,NOUN,NN,pobj,to
769,B2.3,and,and,CCONJ,CC,cc,strides
770,B2.3,opens,open,VERB,VBZ,conj,strides
771,B2.3,her,-PRON-,DET,PRP$,poss,palm
772,B2.3,palm,palm,NOUN,NN,dobj,opens
773,B2.3,.,.,PUNCT,.,punct,strides
774,B2.4,The,the,DET,DT,det,pills
775,B2.4,ten,ten,NUM,CD,nummod,pills
776,B2.4,white,white,ADJ,JJ,amod,pills
777,B2.4,sleeping,sleep,VERB,VBG,compound,pills
778,B2.4,pills,pill,NOUN,NNS,nsubj,stare
779,B2.4,stare,stare,VERB,VBP,ROOT,stare
780,B2.4,at,at,ADP,IN,prep,stare
781,B2.4,him,-PRON-,PRON,PRP,pobj,at
782,B2.4,",",",",PUNCT,",",punct,stare
783,B2.4,an,an,DET,DT,det,act
784,B2.4,act,act,NOUN,NN,npadvmod,stare
785,B2.4,of,of,ADP,IN,prep,act
786,B2.4,defiance,defiance,NOUN,NN,pobj,of
787,B2.4,.,.,PUNCT,.,punct,stare
788,B2.5,"""","""",PUNCT,``,ROOT,""""
789,B2.5,I,-PRON-,PRON,PRP,nsubj,need
790,B2.5,certainly,certainly,ADV,RB,advmod,need
791,B2.5,do,do,AUX,VBP,aux,need
792,B2.5,n't,not,PART,RB,neg,need
793,B2.5,need,need,VERB,VB,meta,""""
794,B2.5,you,-PRON-,PRON,PRP,nmod,guys
795,B2.5,guys,guy,NOUN,NNS,nsubj,freaking
796,B2.5,freaking,freak,VERB,VBG,ccomp,need
797,B2.5,out,out,ADP,RP,prt,freaking
798,B2.5,…,…,PUNCT,NFP,punct,need
799,B2.5,"""","""",PUNCT,'',punct,need
800,B2.6,Sasha,Sasha,PROPN,NNP,nsubj,watches
801,B2.6,watches,watch,VERB,VBZ,ROOT,watches
802,B2.6,her,-PRON-,DET,PRP$,poss,dad
803,B2.6,dad,dad,NOUN,NN,nsubj,flush
804,B2.6,flush,flush,VERB,VBP,ccomp,watches
805,B2.6,the,the,DET,DT,det,pills
806,B2.6,pills,pill,NOUN,NNS,dobj,flush
807,B2.6,down,down,ADP,IN,prep,flush
808,B2.6,the,the,DET,DT,det,toilet
809,B2.6,toilet,toilet,NOUN,NN,pobj,down
810,B2.6,.,.,PUNCT,.,punct,watches
811,B2.7,"""","""",PUNCT,``,punct,put
812,B2.7,You,-PRON-,PRON,PRP,nsubj,put
813,B2.7,should,should,VERB,MD,aux,put
814,B2.7,have,have,AUX,VB,aux,put
815,B2.7,put,put,VERB,VBN,ROOT,put
816,B2.7,them,-PRON-,PRON,PRP,dobj,put
817,B2.7,back,back,ADV,RB,advmod,put
818,B2.7,in,in,ADP,IN,prep,put
819,B2.7,the,the,DET,DT,det,box
820,B2.7,pill,pill,NOUN,NN,compound,box
821,B2.7,-,-,PUNCT,HYPH,punct,box
822,B2.7,box,box,NOUN,NN,pobj,in
823,B2.7,.,.,PUNCT,.,punct,put
824,B2.7,"""","""",PUNCT,'',punct,put
825,B2.8,Of,of,ADV,RB,advmod,course
826,B2.8,course,course,ADV,RB,advmod,right
827,B2.8,Sasha,Sasha,PROPN,NNP,poss,right
828,B2.8,'s,'s,PART,POS,case,Sasha
829,B2.8,right,right,NOUN,NN,ROOT,right
830,B2.8,and,and,CCONJ,CC,cc,right
831,B2.8,now,now,ADV,RB,advmod,feels
832,B2.8,his,-PRON-,DET,PRP$,poss,gesture
833,B2.8,gesture,gesture,NOUN,NN,nsubj,feels
834,B2.8,of,of,ADP,IN,prep,gesture
835,B2.8,closure,closure,NOUN,NN,pobj,of
836,B2.8,feels,feel,VERB,VBZ,ROOT,feels
837,B2.8,stupid,stupid,ADJ,JJ,acomp,feels
838,B2.8,.,.,PUNCT,.,punct,feels
839,B2.9,He,-PRON-,PRON,PRP,nsubj,puts
840,B2.9,puts,put,VERB,VBZ,ROOT,puts
841,B2.9,his,-PRON-,DET,PRP$,poss,hand
842,B2.9,hand,hand,NOUN,NN,dobj,puts
843,B2.9,on,on,ADP,IN,prep,puts
844,B2.9,her,-PRON-,DET,PRP$,poss,shoulder
845,B2.9,shoulder,shoulder,NOUN,NN,pobj,on
846,B2.9,but,but,CCONJ,CC,cc,puts
847,B2.9,she,-PRON-,PRON,PRP,nsubj,wiggles
848,B2.9,wiggles,wiggle,VERB,VBZ,conj,puts
849,B2.9,away,away,ADV,RB,advmod,wiggles
850,B2.9,.,.,PUNCT,.,punct,wiggles
851,B2.10,"""","""",PUNCT,``,punct,sleep
852,B2.10,So,so,ADV,RB,advmod,sleep
853,B2.10,how,how,ADV,WRB,advmod,sleep
854,B2.10,do,do,AUX,VBP,aux,sleep
855,B2.10,you,-PRON-,PRON,PRP,nsubj,sleep
856,B2.10,sleep,sleep,VERB,VB,ROOT,sleep
857,B2.10,these,these,DET,DT,det,days
858,B2.10,days,day,NOUN,NNS,npadvmod,sleep
859,B2.10,dad,dad,NOUN,NN,npadvmod,sleep
860,B2.10,?,?,PUNCT,.,punct,sleep
861,B2.10,"""","""",PUNCT,'',punct,sleep
862,B2.11,He,-PRON-,PRON,PRP,nsubj,turns
863,B2.11,turns,turn,VERB,VBZ,ROOT,turns
864,B2.11,on,on,ADP,IN,prep,turns
865,B2.11,CNN,CNN,PROPN,NNP,pobj,on
866,B2.11,.,.,PUNCT,.,punct,turns
867,B2.12,"""","""",PUNCT,``,punct,told
868,B2.12,Have,have,AUX,VBP,aux,told
869,B2.12,you,-PRON-,PRON,PRP,nsubj,told
870,B2.12,told,tell,VERB,VBN,ROOT,told
871,B2.12,Margaret,Margaret,PROPN,NNP,dobj,told
872,B2.12,yet,yet,ADV,RB,advmod,told
873,B2.12,?,?,PUNCT,.,punct,told
874,B2.12,"""","""",PUNCT,'',punct,told
875,B2.13,Steven,Steven,PROPN,NNP,nsubj,stares
876,B2.13,stares,stare,VERB,VBZ,ROOT,stares
877,B2.13,at,at,ADP,IN,prep,stares
878,B2.13,the,the,DET,DT,det,TV
879,B2.13,TV,tv,NOUN,NN,pobj,at
880,B2.13,and,and,CCONJ,CC,cc,TV
881,B2.13,carnage,carnage,NOUN,NN,conj,TV
882,B2.13,.,.,PUNCT,.,punct,stares
883,B2.14,"""","""",PUNCT,``,punct,lost
884,B2.14,You,-PRON-,PRON,PRP,nsubj,told
885,B2.14,have,have,AUX,VBP,aux,told
886,B2.14,n't,not,PART,RB,neg,told
887,B2.14,told,tell,VERB,VBN,ccomp,lost
888,B2.14,my,-PRON-,DET,PRP$,poss,stepmother
889,B2.14,stepmother,stepmother,NOUN,NN,dobj,told
890,B2.14,you,-PRON-,PRON,PRP,nsubj,lost
891,B2.14,'ve,have,AUX,VB,aux,lost
892,B2.14,lost,lose,VERB,VBN,ROOT,lost
893,B2.14,all,all,DET,PDT,det,money
894,B2.14,your,-PRON-,DET,PRP$,poss,money
895,B2.14,money,money,NOUN,NN,dobj,lost
896,B2.14,?,?,PUNCT,.,punct,lost
897,B2.15,That,that,SCONJ,IN,mark,tanked
898,B2.15,your,-PRON-,DET,PRP$,poss,stocks
899,B2.15,stocks,stock,NOUN,NNS,nsubj,tanked
900,B2.15,have,have,AUX,VBP,aux,tanked
901,B2.15,all,all,ADV,RB,advmod,tanked
902,B2.15,tanked,tank,VERB,VBN,ROOT,tanked
903,B2.15,?,?,PUNCT,.,punct,tanked
904,B2.16,That,that,SCONJ,IN,mark,have
905,B2.16,I,-PRON-,PRON,PRP,nsubj,have
906,B2.16,might,may,VERB,MD,aux,have
907,B2.16,have,have,AUX,VB,ROOT,have
908,B2.16,to,to,PART,TO,aux,drop
909,B2.16,drop,drop,VERB,VB,xcomp,have
910,B2.16,out,out,SCONJ,IN,prep,drop
911,B2.16,of,of,ADP,IN,prep,out
912,B2.16,college,college,NOUN,NN,pobj,of
913,B2.16,?,?,PUNCT,.,punct,have
914,B2.16,"""","""",PUNCT,'',punct,have
915,B2.17,On,on,ADP,IN,prep,sighs
916,B2.17,the,the,DET,DT,det,TV
917,B2.17,TV,tv,NOUN,NN,pobj,On
918,B2.17,--,--,PUNCT,:,punct,sighs
919,B2.17,the,the,DET,DT,det,East
920,B2.17,Middle,Middle,PROPN,NNP,compound,East
921,B2.17,East,East,PROPN,NNP,nsubj,sighs
922,B2.17,",",",",PUNCT,",",punct,East
923,B2.17,India,India,PROPN,NNP,conj,East
924,B2.17,",",",",PUNCT,",",punct,India
925,B2.17,Wars,Wars,PROPN,NNPS,conj,India
926,B2.17,",",",",PUNCT,",",punct,Wars
927,B2.17,Earthquakes,Earthquakes,PROPN,NNPS,conj,Wars
928,B2.17,",",",",PUNCT,",",punct,Earthquakes
929,B2.17,Crashes,Crashes,PROPN,NNPS,conj,Earthquakes
930,B2.17,",",",",PUNCT,",",punct,sighs
931,B2.17,Steven,Steven,PROPN,NNP,nsubj,sighs
932,B2.17,sighs,sigh,VERB,VBZ,ROOT,sighs
933,B2.17,.,.,PUNCT,.,punct,sighs
934,B2.18,"""","""",PUNCT,``,punct,figure
935,B2.18,There,there,PRON,EX,expl,’s
936,B2.18,’s,’,VERB,VBZ,ccomp,figure
937,B2.18,no,no,DET,DT,det,need
938,B2.18,need,need,NOUN,NN,attr,’s
939,B2.18,to,to,PART,TO,aux,disturb
940,B2.18,disturb,disturb,VERB,VB,acl,need
941,B2.18,Margaret,Margaret,PROPN,NNP,dobj,disturb
942,B2.18,…,…,PUNCT,NFP,punct,figure
943,B2.18,I,-PRON-,PRON,PRP,nsubj,figure
944,B2.18,'ll,will,VERB,MD,aux,figure
945,B2.18,figure,figure,VERB,VB,ROOT,figure
946,B2.18,it,-PRON-,PRON,PRP,dobj,figure
947,B2.18,out,out,ADP,RP,prt,figure
948,B2.18,.,.,PUNCT,.,punct,figure
949,B2.19,What,what,PRON,WP,dobj,want
950,B2.19,do,do,AUX,VBP,aux,want
951,B2.19,you,-PRON-,PRON,PRP,nsubj,want
952,B2.19,want,want,VERB,VB,ROOT,want
953,B2.19,for,for,ADP,IN,prep,want
954,B2.19,your,-PRON-,DET,PRP$,poss,birthday
955,B2.19,birthday,birthday,NOUN,NN,pobj,for
956,B2.19,?,?,PUNCT,.,punct,want
957,B2.19,”,"""",PUNCT,'',punct,want
958,B2.19,he,-PRON-,PRON,PRP,nsubj,asks
959,B2.19,asks,ask,VERB,VBZ,ROOT,asks
960,B2.19,.,.,PUNCT,.,punct,asks
961,B2.20,“,"""",PUNCT,``,punct,says
962,B2.20,I,-PRON-,PRON,PRP,nsubj,want
963,B2.20,want,want,VERB,VBP,ccomp,says
964,B2.20,you,-PRON-,PRON,PRP,nsubj,start
965,B2.20,to,to,PART,TO,aux,start
966,B2.20,start,start,VERB,VB,ccomp,want
967,B2.20,telling,tell,VERB,VBG,xcomp,start
968,B2.20,the,the,DET,DT,det,truth
969,B2.20,truth,truth,NOUN,NN,dobj,telling
970,B2.20,",",",",PUNCT,",",punct,says
971,B2.20,”,"""",PUNCT,'',punct,says
972,B2.20,says,say,VERB,VBZ,parataxis,breaking
973,B2.20,Sasha,Sasha,PROPN,NNP,nsubj,says
974,B2.20,and,and,CCONJ,CC,cc,Sasha
975,B2.20,her,-PRON-,DET,PRP$,poss,voice
976,B2.20,voice,voice,NOUN,NN,conj,Sasha
977,B2.20,",",",",PUNCT,",",punct,says
978,B2.20,for,for,ADP,IN,prep,breaking
979,B2.20,the,the,DET,DT,det,time
980,B2.20,first,first,ADJ,JJ,amod,time
981,B2.20,time,time,NOUN,NN,pobj,for
982,B2.20,is,be,AUX,VBZ,aux,breaking
983,B2.20,breaking,break,VERB,VBG,ROOT,breaking
984,B2.20,.,.,PUNCT,.,punct,breaking
985,B2.21,“,"""",PUNCT,``,punct,is
986,B2.21,Your,-PRON-,DET,PRP$,poss,duplicity
987,B2.21,duplicity,duplicity,NOUN,NN,nsubj,is
988,B2.21,is,be,AUX,VBZ,ROOT,is
989,B2.21,so,so,ADV,RB,advmod,fucking
990,B2.21,fucking,fucking,ADJ,JJ,advmod,exhausting
991,B2.21,exhausting,exhausting,ADJ,JJ,acomp,is
992,B2.21,…,…,PUNCT,NFP,punct,is
993,B2.21,”,"""",PUNCT,'',punct,is
994,A3.1,Clara,Clara,PROPN,NNP,nsubj,stares
995,A3.1,stares,stare,VERB,VBZ,ccomp,be
996,A3.1,at,at,ADP,IN,prep,stares
997,A3.1,Jeannie,Jeannie,PROPN,NNP,pobj,at
998,A3.1,--,--,PUNCT,:,punct,be
999,A3.1,she,-PRON-,PRON,PRP,nsubj,be
1000,A3.1,must,must,VERB,MD,aux,be
1001,A3.1,be,be,AUX,VB,ROOT,be
1002,A3.1,what,what,PRON,WP,attr,be
1003,A3.1,",",",",PUNCT,",",punct,be
1004,A3.1,25,25,NUM,CD,attr,be
1005,A3.1,?,?,PUNCT,.,punct,be
1006,A3.1,26,26,NUM,CD,npadvmod,be
1007,A3.1,?,?,PUNCT,.,punct,be
1008,A3.2,So,so,ADV,RB,advmod,in
1009,A3.2,in,in,ADP,IN,ROOT,in
1010,A3.2,love,love,NOUN,NN,pobj,in
1011,A3.2,with,with,ADP,IN,prep,love
1012,A3.2,this,this,DET,DT,det,baby
1013,A3.2,baby,baby,NOUN,NN,nsubj,spitting
1014,A3.2,spitting,spit,VERB,VBG,pcomp,with
1015,A3.2,up,up,ADP,RP,prt,spitting
1016,A3.2,goo,goo,NOUN,NN,dobj,spitting
1017,A3.2,on,on,ADP,IN,prep,spitting
1018,A3.2,her,-PRON-,DET,PRP$,poss,lap
1019,A3.2,lap,lap,NOUN,NN,pobj,on
1020,A3.2,...,...,PUNCT,:,punct,in
1021,A3.3,“,"""",PUNCT,``,punct,swept
1022,A3.3,And,and,CCONJ,CC,cc,swept
1023,A3.3,then,then,ADV,RB,advmod,swept
1024,A3.3,",",",",PUNCT,",",punct,swept
1025,A3.3,the,the,DET,DT,det,moment
1026,A3.3,moment,moment,NOUN,NN,npadvmod,swept
1027,A3.3,they,-PRON-,PRON,PRP,nsubj,found
1028,A3.3,found,find,VERB,VBD,relcl,moment
1029,A3.3,out,out,ADP,RP,prt,found
1030,A3.3,I,-PRON-,PRON,PRP,nsubj,was
1031,A3.3,was,be,AUX,VBD,relcl,moment
