heels,heels,281.84,282.39
with,with,282.79,282.98
his,his,282.98,283.18
cape,cape,283.179999,283.64999900000004
flowing,flowing,284.02,284.46999999999997
behind,behind,284.469999,284.91999899999996
him,him,284.91999899999996,284.93999899999994
And,and,285.56999899999994,285.74999899999995
that’s,that's,286.27,286.34999999999997
what,what,286.35,286.53000000000003
made,made,286.529999,286.769999
him,him,286.77,286.87
a,a,286.940001,286.950001
sensation,sensation,287.02,287.91999999999996
on,on,287.949999,288.189999
campus,campus,288.190001,288.610001
People,people,289.05,289.31
started,started,289.31,289.67
dressing,dressing,289.71,290.32
like,like,290.32,290.53
him,him,290.56,290.77
at,at,290.77,290.95
parties,parties,290.96,291.57
and,and,291.57,291.89
quoting,quoting,292.25,292.83
him,him,292.83,293.09
in,in,293.09,293.22999999999996
class,class,293.3,293.81
The,the,294.28,294.42999999999995
Ram,ram,294.43,294.90000000000003
ran,ran,295.1,295.43
five,five,295.47,295.96000000000004
major,major,295.96,296.26
stories,stories,296.26,296.58
about,about,296.59,296.83
Pie,pie,296.83,297.09999999999997
Man,man,297.139999,297.379999
for,for,297.45,297.51
the,the,297.53,297.66999999999996
rest,rest,297.67,297.88
of,of,297.88,297.96
that,that,297.96,298.12
semester,semester,298.12,298.58
all,all,298.62,298.9
of,of,298.91,299.07000000000005
them,them,299.07,299.18
by,by,299.19,299.44
me,me,299.49,299.65000000000003
And,and,300.87,301.04
on,on,301.04,301.13
the,the,301.13,301.24
last,last,301.24,301.53000000000003
day,day,301.53,301.64
of,of,301.639999,301.739999
campus,campus,301.74,302.16
sorry,sorry,302.63,303.03
the,the,303.03,303.15999999999997
last,last,303.16,303.45000000000005
day,day,303.45,303.57
of,of,303.57,303.69
classes,classes,303.69,304.23
I,i,304.23,304.32
went,went,304.459999,304.689999
off,off,304.699999,304.969999
campus,campus,304.99,305.38
to,to,305.49,305.64
a,a,305.639999,305.699999
bar,bar,306.87,306.9
just,just,306.9,307.06
to,to,307.1,307.45000000000005
celebrate,celebrate,307.75,308.43
And,and,308.47,308.59000000000003
as,as,308.59,308.72999999999996
I,i,308.73,308.79
walked,walked,308.79,309.17
in,in,309.17,309.33000000000004
I,i,309.33,309.53999999999996
I,i,309.63,309.92
saw,saw,310.17,310.39000000000004
outta,outta,310.39,310.5
the,the,310.5,310.59
corner,corner,310.59,310.84
of,of,310.84,310.9
my,my,310.9,311.12
eye,eye,311.12,311.43
Angela,angela,312.55,313.09000000000003
from,from,313.34,313.51
my,my,313.51,313.68
Brit,brit,313.69,313.94
Lit,lit,313.94,314.12
class,class,314.16,314.49
having,having,314.73,314.97
a,a,314.97,315.02000000000004
drink,drink,315.02,315.28
with,with,315.28,315.41999999999996
a,a,315.42,315.47
few,few,315.469999,315.649999
of,of,315.65,315.71999999999997
her,her,315.719999,315.84999899999997
friends,friends,315.849999,316.21999900000003
And,and,316.219999,316.34999899999997
now,now,316.349999,316.629999
Angela,angela,317.15,317.59
and,and,317.59,317.71
I,i,317.71,317.96
had,had,317.969999,318.089999
been,been,318.139999,318.319999
flirting,flirting,318.71,319.13
for,for,319.5,319.69
months,months,319.69,320.0
Or,or,320.66,321.03000000000003
she,she,321.75,322.01
had,had,322.029999,322.05999899999995
been,been,322.059999,322.319999
I,i,323.059999,323.549999
I,i,323.67,323.95
actually,actually,323.949999,324.319999
had,had,324.32,324.42
been,been,324.42,324.57
flirting,flirting,324.59,324.95
with,with,324.95,325.12
her,her,325.12,325.48
and,and,325.98,326.19
with,with,326.19,326.33
such,such,326.33,326.55
nuance,nuance,326.56,327.33
that,that,327.82,328.13
there,there,328.15,328.29999999999995
was,was,328.3,328.40000000000003
a,a,328.4,328.46999999999997
question,question,328.47,328.81
about,about,328.82,329.05
whether,whether,329.05,329.3
she,she,329.3,329.54
even,even,329.54,329.89000000000004
knew,knew,329.89,330.15999999999997
I,i,330.16,330.28000000000003
existed,existed,330.28,330.89
So,so,331.71,331.85999999999996
I,i,331.86,331.95
saw,saw,331.95,332.24
her,her,332.26,332.42
there,there,332.42,332.75
and,and,332.75,332.89
made,made,332.9,333.10999999999996
a,a,333.11,333.18
mental,mental,333.23,333.54
note,note,333.55,333.78000000000003
to,to,333.809999,333.939999
do,do,333.94,334.15
nothing,nothing,334.15,334.48999999999995
about,about,334.5,334.83
it,it,334.83,334.96999999999997
and,and,335.59,335.76
then,then,335.759999,335.879999
I,i,335.88,335.94
went,went,335.94,336.14
to,to,336.139999,336.219999
the,the,336.219999,336.339999
bar,bar,336.34,336.88
and,and,336.94,337.11
ordered,ordered,337.12,337.46
a,a,337.46,337.53
drink,drink,337.53,337.84
And,and,338.15,338.28999999999996
I,i,338.29,338.46000000000004
felt,felt,338.509999,338.78999899999997
a,a,338.79,339.07
a,a,339.42,339.53000000000003
tap,tap,339.53,339.92999999999995
on,on,339.929999,340.039999
my,my,340.039999,340.179999
shoulder,shoulder,340.18,340.92
I,i,341.26,341.45
turned,turned,341.449999,341.739999
around,around,341.74,342.15000000000003
and,and,342.9,343.04999999999995
